CID,SMILES
100005333,COC[C@@]1([C@H]([C@@H]1S(=O)(=O)C)C2=CC3=C(C=C2)OCO3)C(=O)O
100005352,CC1=CC=C(C=C1)S[C@@H](C)C(=O)N[C@H](C)COC2=CC=C(C=C2)OC
100005358,CC1=CC=C(C=C1)S[C@@H](C)C(=O)NC2=CC=CC=C2C(=O)C3=CC=CC=C3
100005359,COC[C@@]1([C@H]([C@@H]1S(=O)(=O)C)C2=CC3=C(C=C2)OCO3)N
100005372,C[C@@H](C(=O)OC)NC(=O)C(C)(C)OC1=CC=C(C=C1)[C@H]2CC2(Cl)Cl
100005376,CC1=CC=C(C=C1)S[C@H](C)C(=O)NCCCC2=CC=C(C=C2)OC(C)C
100005379,CC1=CC=C(C=C1)S[C@@H](C)C(=O)NC2=CC=C(C=C2)OC3CCCC3
100005381,CS(=O)(=O)[C@H]1[C@H]([C@H]1N)C2=CC3=C(C=C2)OCO3
100005391,CC(C)(C)OC(=O)N[C@]1([C@H]([C@@H]1S(=O)(=O)C)C2=CC3=C(C=C2)OCO3)C=O
100005394,CCOC1=CC=C(C=C1)CCCNC(=O)[C@@H](C)SC2=CC=C(C=C2)C
100005396,CCOC1=CC=C(C=C1)CCCNC(=O)[C@H](C)SC2=CC=C(C=C2)C
100005401,CC1=C(C2=C(C=C1)NC(=N2)CCC(=O)N[C@@H](C)CC3=NC=CN=C3)C
100005402,COC[C@@]1([C@H]([C@@H]1S(=O)(=O)C)C2=CC3=C(C=C2)OCO3)C(=S)N
100005403,CCCOC1=CC=CC=C1CCCNC(=O)[C@H](C)SC2=CC=C(C=C2)C
100005404,CC1=C(C2=C(C=C1)NC(=N2)CCC(=O)N[C@H](C)CC3=NC=CN=C3)C
100005407,CCOC(=O)C1=CNC(=O)C2=C1OC(=O)C[C@@H]2C3=CC4=C(C=C3)N(C(=O)N4C)C
100005408,CC1=CC=C(C=C1)S[C@H](C)C(=O)N[C@@H](C)COC2=CC=CC=C2C
100005409,CCOC[C@@]1([C@@H]([C@@H]1S(=O)(=O)C)C2=CC3=C(C=C2)OCO3)C(=S)N
100005410,CC1=CC(=NN1C2=CC=CC(=C2)CN(C[C@@H]3CCCO3)CC4CC4)C
100005411,CCOC(=O)C1=CNC(=O)C2=C1OC(=O)C[C@H]2C3=CC4=C(C=C3)N(C(=O)N4C)C
100005419,CCOC[C@]1([C@H]([C@@H]1S(=O)(=O)C)C2=CC3=C(C=C2)OCO3)C(=S)N
100005426,CC(C)[C@@H](CO)NC(=O)[C@@H]1CC(=O)N(C1)CC2=CC=CC=C2
100005430,CC1=CC=C(C=C1)OC[C@H](C)NC(=O)[C@H](C)SC2=CC=C(C=C2)C
100005452,CCS(=O)(=O)[C@H]1[C@@H](C1(C#N)C#N)C2=CC3=C(C=C2)OCO3
100005453,CC1=CC=C(C=C1)S[C@@H](C)C(=O)N[C@@H]2CC(OC3=C2C=C(C=C3)C)(C)C
100005454,CC1=CC=C(C=C1)S[C@H](C)C(=O)N[C@@H]2CC(OC3=C2C=C(C=C3)C)(C)C
100005466,CCOC(=O)CC1=C(C(=O)NN1)[C@@H](CC(=O)N)C2=CC=C(C=C2)OCC3=CC=CC=N3
100005470,CCC1=C(N(N=C1C)CC(=O)NC[C@H]2CCCN(C2)C3=CC=CC=N3)C
100005472,CCOC(=O)[C@]1([C@@H]([C@@H]1S(=O)(=O)CC)C2=CC3=C(C=C2)OCO3)C#N
100005478,CCOC(=O)[C@@]1([C@H]([C@@H]1S(=O)(=O)CC)C2=CC3=C(C=C2)OCO3)C#N
100005483,COC[C@@H]1CCN(C1)C(=O)CCCN2C=NC=N2
100005486,COC[C@H]1CCN(C1)C(=O)CCCN2C=NC=N2
100005487,CCS(=O)(=O)[C@@H]1[C@@H]([C@@]1(CO)C#N)C2=CC3=C(C=C2)OCO3
100005496,CC1=CC=C(C=C1)S[C@@H](C)C(=O)N[C@@H](C)C2=CC(=C(C=C2)C)C
100005503,CC(=O)C1=C(C2=C(C=C1)OC(=O)C[C@H]2C3=CC(=C(C=C3)F)Cl)O
100005505,CC(=O)C1=C(C2=C(C=C1)OC(=O)C[C@@H]2C3=CC(=C(C=C3)F)Cl)O
100005508,CC[C@@H](C1=CC(=C(C=C1)C)C)NC(=O)[C@@H](C)SC2=CC=C(C=C2)C
100005512,CC[C@@H](C1=CC(=C(C=C1)C)C)NC(=O)[C@H](C)SC2=CC=C(C=C2)C
100005514,CC[C@H](C1=C(C=C(C=C1)C)C)NC(=O)[C@@H](C)SC2=CC=C(C=C2)C
100005516,CC[C@@H](C1=C(C=C(C=C1)C)C)NC(=O)[C@@H](C)SC2=CC=C(C=C2)C
100005523,CC[C@@H](C1=C(C=C(C=C1)C)C)NC(=O)[C@H](C)SC2=CC=C(C=C2)C
100005524,CCOC[C@@]1([C@@H]([C@@H]1S(=O)(=O)CC)C2=CC3=C(C=C2)OCO3)C#N
100005525,CC[C@H](C1=CC(=C(C=C1)OC)OC)NC(=O)[C@@H](C)SC2=CC=C(C=C2)C
100005526,CCOC[C@]1([C@H]([C@@H]1S(=O)(=O)CC)C2=CC3=C(C=C2)OCO3)C#N
100005530,CC(=O)C1=C(C2=C(C=C1)OC(=O)C[C@@H]2C3=CN(N=C3)C)O
100005533,CCS(=O)(=O)[C@@H]1[C@H]([C@@H]1C2=CC3=C(C=C2)OCO3)C#N
100005544,CSCC[C@@H](CO)NC(=O)C1CCN(CC1)C2=NC=CC=N2
100005546,CC[C@@H](C1=CC=C(C=C1)S(=O)(=O)C)NC(=O)[C@H](C)SC2=CC=C(C=C2)C
100005556,CCC1=NC=CN1CC(=O)N2CCCC[C@@H]2CCN3C=CC=N3
100005564,CCOC(=O)[C@]1([C@@H]([C@@H]1S(=O)(=O)CC)C2=CC3=C(C=C2)OCO3)N
100005565,CC1=CC(=NC(=N1)N[C@@H](CCSC)C(=O)N2CCC(CC2)C3=NN=C4N3C=CC=C4)C
100005566,CC1=CC=C(C=C1)S[C@@H](C)C(=O)NCC2=NC(=NO2)C3=CC=CC=C3Cl
100005572,CCOC(=O)[C@]1([C@H]([C@@H]1S(=O)(=O)CC)C2=CC3=C(C=C2)OCO3)N
100005576,CC1=CC=C(C=C1)S[C@H](C)C(=O)NCC2=NC(=NO2)C3=CC=C(C=C3)Cl
100005577,CCS(=O)(=O)[C@H]1[C@H](C1(CN)CN)C2=CC3=C(C=C2)OCO3
100005578,CC[C@@H](C)[C@@H](CO)NC(=O)CCC1=NN=C(O1)C2=CC=CC=C2
100005582,CC1=CC=C(C=C1)S[C@H](C)C(=O)NCC2=NC(=NO2)C3=CC(=CC=C3)Br
100005584,COC1=C(C2=C(C=C1)[C@@H](OC2=O)NC3=CC4=C(C=C3)C(=O)OC4)OC
100005591,CC1=CC=C(C=C1)S[C@@H](C)C(=O)N(C)CC2=NC(=NO2)C3=CC=CC=C3
100005593,CC1=CC=C(C=C1)S[C@H](C)C(=O)N(C)CC2=NC(=NO2)C3=CC=CC=C3
100005595,CC1=CC=C(C=C1)S[C@@H](C)C(=O)N(C)CC2=NC(=NO2)C3=CC=CC(=C3)C
100005596,CCS(=O)(=O)[C@@H]1[C@H]([C@@]1(CN)C(=O)O)C2=CC3=C(C=C2)OCO3
100005625,CC1=CC=C(C=C1)S[C@@H](C)C(=O)N(C)CC2=NC(=NO2)C3=CC=CC=C3Cl
100005636,CC1=CC=C(C=C1)S[C@@H](C)C(=O)N(C)CC2=NC(=NO2)C3=CC=CS3
100005645,CC1=CC=C(C=C1)S[C@H](C)C(=O)NCCCC2=CC=C(C=C2)C(C)C
100005647,C1CCC2=C(C1)C=CC(=C2)C(=O)N3CCC[C@@H](C3)C4=NC=NC=C4
100005650,CC1=CC=C(C=C1)S[C@H](C)C(=O)NCCCN2CCCC3=CC=CC=C32
100005651,CCS(=O)(=O)[C@@H]1[C@H]([C@@H]1C2=CC3=C(C=C2)OCO3)CN
100005656,CN1C(=CC=N1)[C@@H](C2=NN3CCN(CC3=C2)CC4=NN=C(S4)OC)O
100005665,CCS(=O)(=O)[C@@H]1[C@H](C1(CO)CO)C2=CC3=C(C=C2)OCO3
100005672,CC1=C(C(=NO1)C)[C@@H]2CCCN2C(=O)C3=CC4=C(C=C3)NC(=O)C(=O)N4
100005717,CC1=C(N=C(N=C1C[C@@H]2CC(=O)N(C2)C3=CC=CC=C3)C)C
100005718,CCS(=O)(=O)[C@H]1[C@H]([C@@]1(COC)C(=O)O)C2=CC3=C(C=C2)OCO3
100005719,CC1=CC=C(C=C1)SCCC(=O)N[C@@H](C)COC2=CC=CC=C2C
100005721,CCS(=O)(=O)[C@@H]1[C@@H]([C@@]1(COC)C(=O)O)C2=CC3=C(C=C2)OCO3
100005726,CN1C=C(C=N1)[C@@H](C2CC(C2)O)NC(=O)CCC3=NC4=CC=CC=C4N3
100005727,CC1=CC=C(C=C1)OC[C@H](C)NC(=O)CCSC2=CC=C(C=C2)C
100005731,CCS(=O)(=O)[C@H]1[C@H]([C@@H]1C(=O)O)C2=CC3=C(C=C2)OCO3
100005732,CC1CCN(CC1)C2=CC=C(C=C2)[C@@H](C)NC(=O)CCSC3=CC=C(C=C3)C
100005734,C[C@@H]1CCCN(C1)C2=CC=C(C=C2)[C@H](C)NC(=O)CCSC3=CC=C(C=C3)C
100005735,CC1=C(SC2=NCCN12)C(=O)N3CCC[C@H](C3)C4=CC=C(C=C4)Cl
100005746,CC1=CC=C(C=C1)SCCC(=O)N[C@H]2CC(OC3=C2C=CC(=C3)C)(C)C
100005771,CC1=CC(=NC(=N1)N2CCC[C@H](C2)C(=O)NC3=NNC(=N3)CC4=CC=C(C=C4)OC)C
100005775,CC1=CC(=NC(=N1)N2CCC[C@@H](C2)C(=O)NC3=NNC(=N3)CC4=CC=C(C=C4)OC)C
100005877,CC1=NC2=C(O1)C=C(C=C2)C(=O)N[C@@H](C3CC(C3)O)C4=CN(N=C4)C
100005878,COC[C@]1([C@@H]([C@@H]1S(=O)(=O)C2=CC=CC=C2)C3=CC4=C(C=C3)OCO4)C#N
100005939,CC1=C(C(=NN1C2=CC=CC=C2)C)CC(=O)N[C@@H]3CC(=O)NC4=CC=CC=C34
100005978,C1OC2=C(O1)C=C(C=C2)[C@H]3[C@@H]([C@@]3(CN)N)S(=O)(=O)C4=CC=CC=C4
100006018,C1OC2=C(O1)C=C(C=C2)[C@@H]3[C@H]([C@H]3S(=O)(=O)C4=CC=CC=C4)CN
100006049,CCOC1=CC=C(C=C1)CCCNC(=O)CC2=CC=CC=C2[N+](=O)[O-]
100006058,C1C(CC1O)[C@H](C2=CC=CC=N2)NC(=O)C3=NC=CC(=C3)CO
100006116,CCN1C(=CC(=N1)C)S(=O)(=O)N[C@@H](C2CC(C2)O)C3=CN=C(C=C3)OC
100006238,CC1=CC2=C(C=C1)OC(C[C@H]2NC(=O)C3=CC=C(C=C3)C4=CC=CC=C4)(C)C
100006256,CC1(C[C@H](C2=C(O1)C=C(C=C2)OC)NC(=O)C3=CC=C(C=C3)C4=CC=CC=C4)C
100006432,C[C@@H](COC1=CC=C(C=C1)OC)NC(=O)CCC2=CC=CC=C2
100006436,CC1=CC=C(C=C1)S(=O)(=O)[C@H]2[C@@H]([C@]2(CO)N)C3=CC4=C(C=C3)OCO4
100006451,COC1=C(C=CC=N1)C(=O)N2CCCN3C(=CC(=N3)[C@H](C4=CC=CC=C4)O)C2
100006468,COC1=NC=C(C=C1)[C@H](C2CC(C2)O)NC3CCOCC3
100006476,CC1=CC=C(C=C1)S(=O)(=O)[C@@H]2[C@H]([C@H]2C(=O)O)C3=CC4=C(C=C3)OCO4
100006503,CCOC[C@]1([C@H]([C@@H]1S(=O)(=O)C2=CC=C(C=C2)C)C3=CC4=C(C=C3)OCO4)N
100006726,CC1=CC=C(C=C1)/C=C/C(=O)N[C@H]2CC(OC3=C2C=CC(=C3)OC)(C)C
100007012,CS(=O)(=O)[C@@H]1[C@H]([C@@H]1C2=CC=C(C=C2)Br)C#N
100007029,C1CN(C[C@@]1(C2=CC=CC=C2)O)C(=O)C3=C(C=CC(=C3)N4C=NN=N4)O
100007187,COC1=CC=C(C=C1)CCCNC(=O)CSCC2=CC=C(C=C2)Br
100007638,CCS(=O)(=O)[C@H]1[C@H]([C@H]1C(=S)N)C2=CC=C(C=C2)Br
100007699,CC1=CC=C(C=C1)SCC2=CC=C(C=C2)C(=O)NC3=CC=C(C=C3)OC4CCN(CC4)C
100008197,CC1=CC=C(C=C1)S(=O)(=O)[C@H]2[C@H]([C@]2(CN)COC)C3=CC=C(C=C3)Br
100008230,CC1=CC=CC=C1N(CC(=O)N(C)CC2=NC(=NO2)C3=CC=CC=C3Cl)S(=O)(=O)C
100008612,C1=CC(=CC=C1[C@@H]2[C@@H]([C@H]2S(=O)(=O)C3=CC=C(C=C3)Cl)CO)Br
100008982,CN(CC1=NC(=NO1)C2=CC=CC=C2)C(=O)CN(C3=CC=C(C=C3)Cl)S(=O)(=O)C
100009034,CC[C@@H](C)[C@@H](CO)NC(=O)C1=C(NN=C1)C2=CC3=C(C=C2)OCCO3
100009354,CS(=O)(=O)N(CC(=O)NCC1=NC(=NO1)C2=CC=CC=C2)C3=CC=CC=C3F
100009433,CCCO[C@H](C)C1=CC(=C(C=C1)C)N
100009904,CO[C@@H]1[C@H](N(C1=O)C2=CC(=CC=C2)F)C(=O)O
100010100,CO[C@H]1[C@@H](N(C1=O)C2=CC=CC=C2F)C=O
100010340,CCN1[C@H](CCC1=O)CCC(=O)OC
100010413,C[C@H](C1=NN=C(O1)C(C)C)NC(=O)C2=CC=CC=C2OC(C(F)F)(F)F
100010547,C[C@H](C(=O)NCC1=NC(=NO1)C2=CC=CS2)N(C3=CC=CC=C3)S(=O)(=O)C
100010631,CCOC1=CC=C(C=C1)N([C@@H](C)C(=O)N2CCC(CC2)CC3=CC=CC=C3)S(=O)(=O)C
100010660,CC1=CC(=O)NC(=O)N1C[C@@H]2CCCO2
100011125,CCN1CCC[C@H]1CNC(=O)C[C@H]2C(=O)N(C(=O)N2)CCC3=CC=CC=C3
100011973,COC1=C(C2=C(C=C1)[C@H](OC2=O)CC(=O)NC3=CC=C(C=C3)N4CCCS4(=O)=O)OC
100012460,CC1=CC=C(C=C1)[C@@H]2[C@H]([C@@]2(CO)C#N)S(=O)(=O)C3=CC=C(C=C3)C
100012536,CCN1CCC[C@H]1CNC(=O)CN2C=CC3=C(C=CC=C32)NS(=O)(=O)C
100012555,CS(=O)(=O)[C@@H]1[C@H]([C@@]1(C#N)C(=O)O)C2=CC(=CC=C2)Cl
100012597,CCS(=O)(=O)[C@H]1[C@H](C1(CO)CO)C2=CC=C(C=C2)C
100012620,COC[C@@]1([C@H]([C@@H]1S(=O)(=O)C)C2=CC(=CC=C2)Cl)C#N
100013314,CCS(=O)(=O)[C@@H]1[C@@H]([C@@]1(COC)C#N)C2=CC(=CC=C2)Cl
100013342,CC1=CC(=NC(=N1)N2CCC[C@H](C2)C(=O)NC3=C(C=CC(=C3)NC(=O)C)OC)C
100014789,CC1=CC(=NC=C1CNC(=O)[C@@]2(CCCO2)C)C
100014888,CCS(=O)(=O)[C@H]1[C@@H](C1(CO)CO)C2=CC=C(C=C2)F
100014917,CC1=CC(=C(C(=O)N1CC(=O)O)[C@H](CC(=O)OC)C2=CC=C(C=C2)OC(F)(F)F)O
100015232,C1=CC(=CC=C1[C@H]2[C@@H]([C@@]2(CO)C#N)S(=O)(=O)C3=CC=C(C=C3)Cl)Cl
100015459,COC1=C(C=C(C=C1)[C@H](CC(=O)N)C2=C(NNC2=O)CC3=CC4=C(C=C3)OCC4)OC
100016124,CS(=O)(=O)[C@@H]1[C@H]([C@@H]1C2=CC(=CC=C2)Cl)C#N
100016230,CCS(=O)(=O)[C@@H]1[C@H]([C@H]1N)C2=CC(=CC=C2)Cl
100016362,CCS(=O)(=O)[C@H]1[C@@H]([C@@H]1C2=CC=C(C=C2)Cl)CO
100016533,C[C@H](C(=O)NC1=CC(=C(C=C1OC)Cl)OC)N(C2=CC(=CC=C2)Cl)S(=O)(=O)C
100016850,C[C@@H](C(=O)NCCSCC1=CC=CO1)N(C2=C(C=CC(=C2)Cl)OC)S(=O)(=O)C
100016886,CCOC(=O)C1CCN(CC1)C(=O)[C@H](C)N(C2=C(C=CC(=C2)Cl)OC)S(=O)(=O)C
100017358,C1CCC(C1)OC2=CC=C(C=C2)NC(=O)C3=CC4=C(O3)C=CC5=CC=CC=C54
100018140,C1C(CC1O)[C@H](C2=CC=CS2)NC(=O)C3=CC(=O)NC4=C3C=CC(=C4)F
100020585,CCOC1=C(C=C(C=C1)CNC(=O)C2=CC(=C(C=C2)NS(=O)(=O)C)C)OCC
100020969,COC1=CC=CC=C1CCCNC(=O)C2=CC=CC=C2SCC3=CC=CC=C3
100021800,CC1CCN(CC1)S(=O)(=O)C2=CC(=C(C=C2)C)C(=O)NCCCC3=CC=C(C=C3)OC
100021945,CC1CCN(CC1)S(=O)(=O)C2=CC(=C(C=C2)Cl)C(=O)N[C@H](C)C3=C(C=CC(=C3)C)C
100022258,CCC1=CC=C(C=C1)[C@@H]2[C@@H]([C@]2(COCC)C(=S)N)S(=O)(=O)C3=CC=C(C=C3)Cl
100022318,CC[C@@H](C1=C(C=C(C=C1)C)C)NC(=O)CCCN(C2=CC3=C(C=C2)OCO3)S(=O)(=O)C
100022502,CC1=CC=C(C=C1)S(=O)(=O)[C@H]2[C@@H]([C@@]2(CN)NC(=O)OC(C)(C)C)C3=CC=C(C=C3)F
100023703,C1C[C@@H](O[C@H]1C2=CC(=CC(=C2)F)F)C(=O)O
100023897,C[C@H](C(=O)N(C)CC1=NC(=NO1)C2=CC(=CC=C2)Br)OC3=CC=C(C=C3)F
100023925,CC1(C[C@@H](C2=CC=CC=C2O1)NC(=O)C3=C4C(=CS3)OCCO4)C
100023926,CC1=CC(=CC(=C1Cl)C)O[C@@H](C)C(=O)N2CCC3=C2C=CC(=C3)S(=O)(=O)N(C)C
100023951,COC1=CC(=CC(=C1OC)OC)C(=O)C2=COC3=C2C=CC(=C3)O
100023954,CC1=CC(=CC(=C1Cl)C)O[C@@H](C)C(=O)NCCCC2=CC=C(C=C2)F
100023957,CC1=C(C(=NN1[C@@H](C)CC(=O)N2CC3=C(C2)N=C(N(C3=O)C)C)C)C(=O)C
100023976,CC1=CC(=CC(=C1Cl)C)O[C@H](C)C(=O)N[C@H](C)COC2=CC=C(C=C2)OC
100023978,CC1=CC(=CC(=C1Cl)C)O[C@H](C)C(=O)N[C@@H](C)COC2=CC=C(C=C2)OC
100023982,COC1=C(C2=C(C=C1)[C@@H]3N(C2=O)CC(=O)N3CC(=O)O)OC
100023993,C1=CC(=CC=C1C(=O)N)N2C(=O)[C@@H](NC2=O)CC(=O)O
100023994,CC1=CC(=CC(=C1Cl)C)O[C@H](C)C(=O)NCCCC2=CC(=CC=C2)OC(C)C
100024087,COC1=CC=CC=C1CCN2C(=O)[C@@H](NC2=O)CCC(=O)O
100024414,CC(C)(C)OC(=O)NCC1=NC=C(C=N1)C(F)(F)F
100024424,CC(C)(C)NC1=NC=C(C=N1)C(F)(F)F
100024450,CN(C)C1=NC(=C(S1)C#C)C(F)(F)F
100024642,CC[C@@H](C1=CC(=C(C=C1)OC)OC)NC(=O)CCCOC2=CC=C(C=C2)Cl
100024706,CC(C)OC1=C(C=C(C=C1)CNC(=O)CCCOC2=CC=C(C=C2)OC)OC
100024748,CC1=CC=C(C=C1)OC[C@H](C)NC(=O)CCCOC2=CC=C(C=C2)OC
100024841,CN(CC1=NC(=NO1)C2=CC(=CC=C2)OC)C(=O)CCCOC3=CC=C(C=C3)OC
100025419,CC[C@H](C(=O)N[C@@H](C)COC1=CC=C(C=C1)C)OC2=CC=C(C=C2)OC
100025959,COC(=O)N1CCCC[C@H]1C(=O)NCC2=NN=C3N2C=CC=C3
100027304,CC(C)N1C2=CC=CC=C2N=C1NNC(=O)C
100027400,CC1=CN=C(C=N1)C(=O)N2CCC[C@@H](C2)C3=NC(=NO3)C4=CC=CC=C4
100027661,CC1=CC(=CC(=C1Br)C)OCC(=O)NCCCC2=CC=CC=C2Cl
100027991,CC1=CC(=NC(=O)N1CC(=O)N[C@@H](C)C2=NC(=NO2)C3=CC=CC=N3)C
100027993,C1CC[C@@H]([C@H](C1)N)NC[C@@H]2CCCO2
100028332,CC1=CN=C(C=N1)C(=O)N[C@H](C2CC(C2)O)C3=CN=C(C=C3)OC
100028486,C1CC[C@H]([C@@H](C1)N)N[C@@H]2CCCC[C@@H]2OCC3=CC=CC=C3
100029089,CN(C)C1=NC(=C2N1C=CC=C2)CO
100030623,CC1=CC(=C(C(=C1)OCC(=O)N2CCN(CC2)C3=CC=CC=C3OC)C)C
100031072,C1=CC=C(C=C1)COC2=CC=CC(=C2)C(=O)NCCCC3=CC=C(C=C3)Cl
100031264,CCCOC1=CC=C(C=C1)C(=O)N[C@H]2CC(OC3=C2C=C(C=C3)OC)(C)C
100031378,CC(C)C1=CC=C(C=C1)CCCNC(=O)C2=CC=C(C=C2)OC(C)C
100031477,CC[C@H](C1=CC(=C(C=C1)OC)OC)NC(=O)C2=CC=CC=C2OCC3=CC=CC=C3
100032169,C[C@H](C(=O)N[C@@H]1CC(OC2=CC=CC=C12)(C)C)OC3=CC4=CC=CC=C4C=C3
100032281,CN1C=C(C=N1)[C@H](C2CC(C2)O)NC(=O)C3=CC=CC=C3SC
100032603,CC(C)CN1C=NC=C1CNC(=O)[C@@H](C2=CC(=CC=C2)Cl)O
100032797,CC1=CC(=C(C=C1)C)O[C@@H](C)C(=O)NCC2=CC(=C(C=C2)OC(C)C)OC
100032800,CC1=CC(=C(C=C1)C)O[C@@H](C)C(=O)N[C@@H](C)C2=CC=C(C=C2)C(C)(C)C
100034312,CC[C@@H](C1CC(C1)O)NC(=O)CCC(F)(F)F
100036339,CC1=CC=CC=C1[C@@H]2CCN(CCS2)C(=O)C3=CC(=NN3)C4=CC=C(C=C4)F
100036523,CC1=CC=C(C=C1)CC(=O)N[C@@H](C)COC2=CC=C(C=C2)C
100036811,CCN(CC1=NC(=NO1)C2=CC=CS2)C(=O)CCC3=CC(=C(C=C3)OC)OC
100037392,CCC1=CC=CC=C1O[C@H](C)C(=O)N[C@H](C)C2=CC(=C(C=C2)C)C
100037720,CC1=CC(=C(C(=C1)O[C@H](C)C(=O)N[C@H]2CC(OC3=C2C=CC(=C3)OC)(C)C)C)C
100038904,CC1=NN=C(O1)CNC(=O)[C@@H]2CCCCN2C(=O)OC
100039042,CN1C(=CC=N1)[C@@H](COC)NC(=O)C2=CC3=C(C=C2)NC(=O)C(=O)N3
100039507,CC[C@H](C1=CC(=C(C=C1)OC)OC)NC(=O)[C@@H](CC)OC2=CC3=CC=CC=C3C=C2
100039524,CC[C@@H](C1=CC=NN1C)NC(=O)C2=CC=C(C=C2)C3=CC=CC=C3OC
100039764,CN(C[C@@H]1CCCCO1)C(=O)C2=C(C=C(C=N2)F)F
100039860,CC[C@@H](C(=O)N[C@@H]1CC(OC2=C1C=CC(=C2)C)(C)C)OC3=CC=CC(=C3C)C
100040159,CC[C@H](C(=O)N[C@H]1CC(OC2=CC=CC=C12)(C)C)SC3=CC=C(C=C3)Cl
100040632,CN(CCCNC(=O)C1CCN(CC1)CC2=CC=C(C=C2)Cl)C3=CC=CC=C3
100040703,CN(CCCNC(=O)C1CCN(CC1)CC2=C(C=CC=C2Cl)Cl)C3=CC=CC=C3
100040973,CC(C)NC(=O)C1=CC=CC=C1NC(=O)CCCN2C(=O)C3=CC=CC=C3S2(=O)=O
100041317,C1CCCN(CC1)CC(=O)N[C@H](CC2=CC=CC=C2)C3CC(C3)O
100041684,CC1=CC=C(C=C1)OC[C@@H](C)NC(=O)CCCN2C3=CC=CC4=C3C(=CC=C4)C2=O
100041693,CC1=CC2=C(C=C1)OC(C[C@H]2NC(=O)CCCN3C4=CC=CC5=C4C(=CC=C5)C3=O)(C)C
100041744,CCN(CC1=NC(=NO1)C2=CC=CS2)C(=O)CCCN3C4=CC=CC5=C4C(=CC=C5)C3=O
100041774,CCOC1=CC=CC=C1C(=O)N2CC[C@@H](SCC2)C3=CC=CS3
100041781,CCC1=CC2=C(C=C1)N(S(=O)(=O)C3=CC=CC=C32)CC(=O)N[C@H](C)C4=C(C=CC(=C4)C)C
100042113,CNC(=O)C[C@H]1C(=O)NCCN1C(=O)C2=C(C=C(C=C2)Cl)O
100042395,C[C@H](C(=O)NCC1=NC(=NO1)C2=CC=CS2)OC3=CC=CC=C3OC
100042615,CCOC1=CC=C(C=C1)CCCNC(=O)[C@H](C)OC2=CC(=C(C=C2)C)C
100042955,CC(C)[C@@H](C1=NC=CN1C)NC2=NC=NC=N2
100044563,CCC1=C(N(N=C1C)CC(=O)N[C@@H]2CC(=O)N(C2)C3=CC=CC=C3OC)C
100044564,CCOC(=O)C1=CC(=C(C=C1)NC(=O)CCCN(C2=CC=CC(=C2)C)S(=O)(=O)C)C
100045469,CC1=C(C=CC=C1Cl)C(=O)NC(C)(C)C#N
100047320,CCOC(=O)C1=CC(=C(C=C1)C)NC(=O)C2=CC(=CC=C2)OCC(=C)C
100047419,CC[C@H](C1=C(C=C(C=C1)C)C)NC(=O)C2=CC(=CC=C2)OCC(=C)C
100047471,CC(C)C1=CC=C(C=C1)NC(=O)C2=CC=CC=C2SCC=C
100047528,CC1(C[C@@](CCO1)(CCNC(=O)C2=CC=CN2)C3=CC=CC=C3)C
100047640,C1CC(=O)N(C1)CCN2CCCN3C(=CC(=N3)[C@H](C4CC4)O)C2
100047725,CCN1C(=NC=N1)[C@H](C)NC(=O)C2=CC=CC(=C2)C(=O)C
100050294,CC1(C[C@@H](C2=CC=CC=C2O1)NC(=O)C3=CC=C(C=C3)CS(=O)(=O)N4CCCCC4)C
100050614,CC1=C(C=NO1)C(=O)N[C@@H](C2CC(C2)O)C3=CN=C(C=C3)OC
100051263,CC1=C(C=CC=C1[N+](=O)[O-])N(CC(=O)NC2=CC3=C(C=C2)OCO3)S(=O)(=O)C
100051577,CS(=O)(=O)N(CC(=O)NCC1=CC=CC=C1Cl)C2=CC=C(C=C2)C(F)(F)F
100051634,CC1=CC(=CC=C1)CCCNC(=O)CN(C2=CC=C(C=C2)C(F)(F)F)S(=O)(=O)C
100052421,CCOC1=CC=CC=C1CNC(=O)CN(C2=C(C=C(C=C2)F)F)S(=O)(=O)C
100054158,CC1=CN=C(C=N1)C(=O)N[C@H](C2CC(C2)O)C3=CC=CC=N3
100054313,C[C@@H](C(=O)NCCCN1CCOCC1)N(C2=CC=CC(=C2)C(F)(F)F)S(=O)(=O)C
100054331,CC1=CC(=C(C=C1)C)[C@@H](C)NC(=O)[C@H](C)N(C2=CC=CC(=C2)C(F)(F)F)S(=O)(=O)C
100054373,C[C@@H](C(=O)N[C@H]1CCCC2=CC=CC=C12)N(C3=CC=CC(=C3)C(F)(F)F)S(=O)(=O)C
100054454,C[C@@H](C(=O)NC1=CC(=CC=C1)OC)N(C2=C(C=CC(=C2)OC)OC)S(=O)(=O)C
100054547,C1CN(C[C@@]1(C2=CC=CC=C2)O)C(=O)CC3=CC(=CC=C3)F
100054688,CC1=CC(=CC=C1)CCCNC(=O)[C@@H](C)N(C2=C(C=CC(=C2)OC)OC)S(=O)(=O)C
100054786,CCC1=CC=CC=C1NC(=O)[C@H](C)N(C2=CC(=C(C=C2)OC)OC)S(=O)(=O)C
100054808,C[C@@H](C(=O)NC1=CC=C(C=C1)OC)N(C2=CC(=C(C=C2)OC)OC)S(=O)(=O)C
100054840,C[C@H](C(=O)NC1=CC=C(C=C1)C(=O)OC)N(C2=CC(=C(C=C2)OC)OC)S(=O)(=O)C
